PK_municipio,nome_municipio,pop_municipio,df_ref
165,Governador Archer,10886,2020-10-01
165,Governador Archer,10886,2020-09-01
165,Governador Archer,10886,2020-08-01
165,Governador Archer,10886,2020-07-01
165,Governador Archer,10886,2020-06-01
165,Governador Archer,10886,2020-05-01
165,Governador Archer,10886,2020-04-01
165,Governador Archer,10886,2020-03-01
165,Governador Archer,10886,2020-02-01
165,Governador Archer,10886,2020-01-01
165,Governador Archer,10886,2019-12-01
165,Governador Archer,10886,2019-11-01
166,Bacuri,18654,2021-10-01
166,Bacuri,18654,2021-09-01
166,Bacuri,18654,2021-08-01
166,Bacuri,18654,2021-07-01
166,Bacuri,18654,2021-06-01
166,Bacuri,18654,2021-05-01
166,Bacuri,18654,2021-04-01
166,Bacuri,18654,2021-03-01
166,Bacuri,18654,2021-02-01
166,Bacuri,18654,2021-01-01
166,Bacuri,18654,2020-12-01
166,Bacuri,18654,2020-11-01
166,Bacuri,18654,2020-10-01
166,Bacuri,18654,2020-09-01
166,Bacuri,18654,2020-08-01
166,Bacuri,18654,2020-07-01
166,Bacuri,18654,2020-06-01
166,Bacuri,18654,2020-05-01
166,Bacuri,18654,2020-04-01
166,Bacuri,18654,2020-03-01
166,Bacuri,18654,2020-02-01
166,Bacuri,18654,2020-01-01
166,Bacuri,18654,2019-12-01
166,Bacuri,18654,2019-11-01
167,Godofredo Viana,11963,2021-10-01
167,Godofredo Viana,11963,2021-09-01
167,Godofredo Viana,11963,2021-08-01
167,Godofredo Viana,11963,2021-07-01
167,Godofredo Viana,11963,2021-06-01
167,Godofredo Viana,11963,2021-05-01
167,Godofredo Viana,11963,2021-04-01
167,Godofredo Viana,11963,2021-03-01
167,Godofredo Viana,11963,2021-02-01
167,Godofredo Viana,11963,2021-01-01
167,Godofredo Viana,11963,2020-12-01
167,Godofredo Viana,11963,2020-11-01
167,Godofredo Viana,11963,2020-10-01
167,Godofredo Viana,11963,2020-09-01
167,Godofredo Viana,11963,2020-08-01
167,Godofredo Viana,11963,2020-07-01
167,Godofredo Viana,11963,2020-06-01
167,Godofredo Viana,11963,2020-05-01
167,Godofredo Viana,11963,2020-04-01
167,Godofredo Viana,11963,2020-03-01
167,Godofredo Viana,11963,2020-02-01
167,Godofredo Viana,11963,2020-01-01
167,Godofredo Viana,11963,2019-12-01
167,Godofredo Viana,11963,2019-11-01
168,São Raimundo das Mangabeiras,18980,2021-10-01
168,São Raimundo das Mangabeiras,18980,2021-09-01
168,São Raimundo das Mangabeiras,18980,2021-08-01
168,São Raimundo das Mangabeiras,18980,2021-07-01
168,São Raimundo das Mangabeiras,18980,2021-06-01
168,São Raimundo das Mangabeiras,18980,2021-05-01
168,São Raimundo das Mangabeiras,18980,2021-04-01
168,São Raimundo das Mangabeiras,18980,2021-03-01
168,São Raimundo das Mangabeiras,18980,2021-02-01
168,São Raimundo das Mangabeiras,18980,2021-01-01
168,São Raimundo das Mangabeiras,18980,2020-12-01
168,São Raimundo das Mangabeiras,18980,2020-11-01
168,São Raimundo das Mangabeiras,18980,2020-10-01
168,São Raimundo das Mangabeiras,18980,2020-09-01
168,São Raimundo das Mangabeiras,18980,2020-08-01
168,São Raimundo das Mangabeiras,18980,2020-07-01
168,São Raimundo das Mangabeiras,18980,2020-06-01
168,São Raimundo das Mangabeiras,18980,2020-05-01
168,São Raimundo das Mangabeiras,18980,2020-04-01
168,São Raimundo das Mangabeiras,18980,2020-03-01
168,São Raimundo das Mangabeiras,18980,2020-02-01
168,São Raimundo das Mangabeiras,18980,2020-01-01
168,São Raimundo das Mangabeiras,18980,2019-12-01
168,São Raimundo das Mangabeiras,18980,2019-11-01
169,Campestre do Maranhão,14453,2021-10-01
169,Campestre do Maranhão,14453,2021-09-01
169,Campestre do Maranhão,14453,2021-08-01
169,Campestre do Maranhão,14453,2021-07-01
169,Campestre do Maranhão,14453,2021-06-01
169,Campestre do Maranhão,14453,2021-05-01
169,Campestre do Maranhão,14453,2021-04-01
169,Campestre do Maranhão,14453,2021-03-01
169,Campestre do Maranhão,14453,2021-02-01
169,Campestre do Maranhão,14453,2021-01-01
169,Campestre do Maranhão,14453,2020-12-01
169,Campestre do Maranhão,14453,2020-11-01
169,Campestre do Maranhão,14453,2020-10-01
169,Campestre do Maranhão,14453,2020-09-01
169,Campestre do Maranhão,14453,2020-08-01
169,Campestre do Maranhão,14453,2020-07-01
169,Campestre do Maranhão,14453,2020-06-01
169,Campestre do Maranhão,14453,2020-05-01
169,Campestre do Maranhão,14453,2020-04-01
169,Campestre do Maranhão,14453,2020-03-01
169,Campestre do Maranhão,14453,2020-02-01
169,Campestre do Maranhão,14453,2020-01-01
169,Campestre do Maranhão,14453,2019-12-01
169,Campestre do Maranhão,14453,2019-11-01
170,Central do Maranhão,8740,2021-10-01
170,Central do Maranhão,8740,2021-09-01
170,Central do Maranhão,8740,2021-08-01
170,Central do Maranhão,8740,2021-07-01
170,Central do Maranhão,8740,2021-06-01
170,Central do Maranhão,8740,2021-05-01
170,Central do Maranhão,8740,2021-04-01
170,Central do Maranhão,8740,2021-03-01
170,Central do Maranhão,8740,2021-02-01
170,Central do Maranhão,8740,2021-01-01
170,Central do Maranhão,8740,2020-12-01
170,Central do Maranhão,8740,2020-11-01
170,Central do Maranhão,8740,2020-10-01
170,Central do Maranhão,8740,2020-09-01
170,Central do Maranhão,8740,2020-08-01
170,Central do Maranhão,8740,2020-07-01
170,Central do Maranhão,8740,2020-06-01
170,Central do Maranhão,8740,2020-05-01
170,Central do Maranhão,8740,2020-04-01
170,Central do Maranhão,8740,2020-03-01
170,Central do Maranhão,8740,2020-02-01
170,Central do Maranhão,8740,2020-01-01
170,Central do Maranhão,8740,2019-12-01
170,Central do Maranhão,8740,2019-11-01
171,Formosa da Serra Negra,19258,2021-10-01
171,Formosa da Serra Negra,19258,2021-09-01
171,Formosa da Serra Negra,19258,2021-08-01
171,Formosa da Serra Negra,19258,2021-07-01
171,Formosa da Serra Negra,19258,2021-06-01
171,Formosa da Serra Negra,19258,2021-05-01
171,Formosa da Serra Negra,19258,2021-04-01
171,Formosa da Serra Negra,19258,2021-03-01
171,Formosa da Serra Negra,19258,2021-02-01
171,Formosa da Serra Negra,19258,2021-01-01
171,Formosa da Serra Negra,19258,2020-12-01
171,Formosa da Serra Negra,19258,2020-11-01
171,Formosa da Serra Negra,19258,2020-10-01
171,Formosa da Serra Negra,19258,2020-09-01
171,Formosa da Serra Negra,19258,2020-08-01
171,Formosa da Serra Negra,19258,2020-07-01
171,Formosa da Serra Negra,19258,2020-06-01
171,Formosa da Serra Negra,19258,2020-05-01
171,Formosa da Serra Negra,19258,2020-04-01
171,Formosa da Serra Negra,19258,2020-03-01
171,Formosa da Serra Negra,19258,2020-02-01
171,Formosa da Serra Negra,19258,2020-01-01
171,Formosa da Serra Negra,19258,2019-12-01
171,Formosa da Serra Negra,19258,2019-11-01
172,Governador Eugênio Barros,16882,2021-10-01
172,Governador Eugênio Barros,16882,2021-09-01
172,Governador Eugênio Barros,16882,2021-08-01
172,Governador Eugênio Barros,16882,2021-07-01
172,Governador Eugênio Barros,16882,2021-06-01
172,Governador Eugênio Barros,16882,2021-05-01
172,Governador Eugênio Barros,16882,2021-04-01
172,Governador Eugênio Barros,16882,2021-03-01
172,Governador Eugênio Barros,16882,2021-02-01
172,Governador Eugênio Barros,16882,2021-01-01
172,Governador Eugênio Barros,16882,2020-12-01
172,Governador Eugênio Barros,16882,2020-11-01
172,Governador Eugênio Barros,16882,2020-10-01
172,Governador Eugênio Barros,16882,2020-09-01
172,Governador Eugênio Barros,16882,2020-08-01
172,Governador Eugênio Barros,16882,2020-07-01
172,Governador Eugênio Barros,16882,2020-06-01
172,Governador Eugênio Barros,16882,2020-05-01
172,Governador Eugênio Barros,16882,2020-04-01
172,Governador Eugênio Barros,16882,2020-03-01
172,Governador Eugênio Barros,16882,2020-02-01
172,Governador Eugênio Barros,16882,2020-01-01
172,Governador Eugênio Barros,16882,2019-12-01
172,Governador Eugênio Barros,16882,2019-11-01
173,Alto Parnaíba,11212,2021-10-01
173,Alto Parnaíba,11212,2021-09-01
173,Alto Parnaíba,11212,2021-08-01
173,Alto Parnaíba,11212,2021-07-01
173,Alto Parnaíba,11212,2021-06-01
173,Alto Parnaíba,11212,2021-05-01
173,Alto Parnaíba,11212,2021-04-01
173,Alto Parnaíba,11212,2021-03-01
173,Alto Parnaíba,11212,2021-02-01
173,Alto Parnaíba,11212,2021-01-01
173,Alto Parnaíba,11212,2020-12-01
173,Alto Parnaíba,11212,2020-11-01
173,Alto Parnaíba,11212,2020-10-01
173,Alto Parnaíba,11212,2020-09-01
173,Alto Parnaíba,11212,2020-08-01
173,Alto Parnaíba,11212,2020-07-01
173,Alto Parnaíba,11212,2020-06-01
173,Alto Parnaíba,11212,2020-05-01
173,Alto Parnaíba,11212,2020-04-01
173,Alto Parnaíba,11212,2020-03-01
173,Alto Parnaíba,11212,2020-02-01
173,Alto Parnaíba,11212,2020-01-01
173,Alto Parnaíba,11212,2019-12-01
173,Alto Parnaíba,11212,2019-11-01
174,Bacurituba,5670,2021-10-01
174,Bacurituba,5670,2021-09-01
174,Bacurituba,5670,2021-08-01
174,Bacurituba,5670,2021-07-01
174,Bacurituba,5670,2021-06-01
174,Bacurituba,5670,2021-05-01
174,Bacurituba,5670,2021-04-01
174,Bacurituba,5670,2021-03-01
174,Bacurituba,5670,2021-02-01
174,Bacurituba,5670,2021-01-01
174,Bacurituba,5670,2020-12-01
174,Bacurituba,5670,2020-11-01
174,Bacurituba,5670,2020-10-01
174,Bacurituba,5670,2020-09-01
174,Bacurituba,5670,2020-08-01
174,Bacurituba,5670,2020-07-01
174,Bacurituba,5670,2020-06-01
174,Bacurituba,5670,2020-05-01
174,Bacurituba,5670,2020-04-01
174,Bacurituba,5670,2020-03-01
174,Bacurituba,5670,2020-02-01
174,Bacurituba,5670,2020-01-01
174,Bacurituba,5670,2019-12-01
174,Bacurituba,5670,2019-11-01
175,Bernardo do Mearim,6073,2021-10-01
175,Bernardo do Mearim,6073,2021-09-01
175,Bernardo do Mearim,6073,2021-08-01
175,Bernardo do Mearim,6073,2021-07-01
175,Bernardo do Mearim,6073,2021-06-01
175,Bernardo do Mearim,6073,2021-05-01
175,Bernardo do Mearim,6073,2021-04-01
175,Bernardo do Mearim,6073,2021-03-01
175,Bernardo do Mearim,6073,2021-02-01
175,Bernardo do Mearim,6073,2021-01-01
175,Bernardo do Mearim,6073,2020-12-01
175,Bernardo do Mearim,6073,2020-11-01
175,Bernardo do Mearim,6073,2020-10-01
175,Bernardo do Mearim,6073,2020-09-01
175,Bernardo do Mearim,6073,2020-08-01
175,Bernardo do Mearim,6073,2020-07-01
175,Bernardo do Mearim,6073,2020-06-01
175,Bernardo do Mearim,6073,2020-05-01
175,Bernardo do Mearim,6073,2020-04-01
175,Bernardo do Mearim,6073,2020-03-01
175,Bernardo do Mearim,6073,2020-02-01
175,Bernardo do Mearim,6073,2020-01-01
175,Bernardo do Mearim,6073,2019-12-01
175,Bernardo do Mearim,6073,2019-11-01
176,Feira Nova do Maranhão,8484,2021-10-01
176,Feira Nova do Maranhão,8484,2021-09-01
176,Feira Nova do Maranhão,8484,2021-08-01
176,Feira Nova do Maranhão,8484,2021-07-01
176,Feira Nova do Maranhão,8484,2021-06-01
176,Feira Nova do Maranhão,8484,2021-05-01
176,Feira Nova do Maranhão,8484,2021-04-01
176,Feira Nova do Maranhão,8484,2021-03-01
176,Feira Nova do Maranhão,8484,2021-02-01
176,Feira Nova do Maranhão,8484,2021-01-01
176,Feira Nova do Maranhão,8484,2020-12-01
176,Feira Nova do Maranhão,8484,2020-11-01
176,Feira Nova do Maranhão,8484,2020-10-01
176,Feira Nova do Maranhão,8484,2020-09-01
176,Feira Nova do Maranhão,8484,2020-08-01
176,Feira Nova do Maranhão,8484,2020-07-01
176,Feira Nova do Maranhão,8484,2020-06-01
176,Feira Nova do Maranhão,8484,2020-05-01
176,Feira Nova do Maranhão,8484,2020-04-01
176,Feira Nova do Maranhão,8484,2020-03-01
176,Feira Nova do Maranhão,8484,2020-02-01
176,Feira Nova do Maranhão,8484,2020-01-01
176,Feira Nova do Maranhão,8484,2019-12-01
176,Feira Nova do Maranhão,8484,2019-11-01
177,Santa Filomena do Maranhão,7826,2021-10-01
177,Santa Filomena do Maranhão,7826,2021-09-01
177,Santa Filomena do Maranhão,7826,2021-08-01
177,Santa Filomena do Maranhão,7826,2021-07-01
177,Santa Filomena do Maranhão,7826,2021-06-01
177,Santa Filomena do Maranhão,7826,2021-05-01
177,Santa Filomena do Maranhão,7826,2021-04-01
177,Santa Filomena do Maranhão,7826,2021-03-01
177,Santa Filomena do Maranhão,7826,2021-02-01
177,Santa Filomena do Maranhão,7826,2021-01-01
177,Santa Filomena do Maranhão,7826,2020-12-01
177,Santa Filomena do Maranhão,7826,2020-11-01
177,Santa Filomena do Maranhão,7826,2020-10-01
177,Santa Filomena do Maranhão,7826,2020-09-01
177,Santa Filomena do Maranhão,7826,2020-08-01
177,Santa Filomena do Maranhão,7826,2020-07-01
177,Santa Filomena do Maranhão,7826,2020-06-01
177,Santa Filomena do Maranhão,7826,2020-05-01
177,Santa Filomena do Maranhão,7826,2020-04-01
177,Santa Filomena do Maranhão,7826,2020-03-01
177,Santa Filomena do Maranhão,7826,2020-02-01
177,Santa Filomena do Maranhão,7826,2020-01-01
177,Santa Filomena do Maranhão,7826,2019-12-01
177,Santa Filomena do Maranhão,7826,2019-11-01
178,Graça Aranha,6261,2021-10-01
178,Graça Aranha,6261,2021-09-01
178,Graça Aranha,6261,2021-08-01
178,Graça Aranha,6261,2021-07-01
178,Graça Aranha,6261,2021-06-01
178,Graça Aranha,6261,2021-05-01
178,Graça Aranha,6261,2021-04-01
178,Graça Aranha,6261,2021-03-01
178,Graça Aranha,6261,2021-02-01
178,Graça Aranha,6261,2021-01-01
178,Graça Aranha,6261,2020-12-01
178,Graça Aranha,6261,2020-11-01
178,Graça Aranha,6261,2020-10-01
178,Graça Aranha,6261,2020-09-01
178,Graça Aranha,6261,2020-08-01
178,Graça Aranha,6261,2020-07-01
178,Graça Aranha,6261,2020-06-01
178,Graça Aranha,6261,2020-05-01
178,Graça Aranha,6261,2020-04-01
178,Graça Aranha,6261,2020-03-01
178,Graça Aranha,6261,2020-02-01
178,Graça Aranha,6261,2020-01-01
178,Graça Aranha,6261,2019-12-01
178,Graça Aranha,6261,2019-11-01
179,Jenipapo dos Vieiras,17040,2021-10-01
179,Jenipapo dos Vieiras,17040,2021-09-01
179,Jenipapo dos Vieiras,17040,2021-08-01
179,Jenipapo dos Vieiras,17040,2021-07-01
179,Jenipapo dos Vieiras,17040,2021-06-01
179,Jenipapo dos Vieiras,17040,2021-05-01
179,Jenipapo dos Vieiras,17040,2021-04-01
179,Jenipapo dos Vieiras,17040,2021-03-01
179,Jenipapo dos Vieiras,17040,2021-02-01
179,Jenipapo dos Vieiras,17040,2021-01-01
179,Jenipapo dos Vieiras,17040,2020-12-01
179,Jenipapo dos Vieiras,17040,2020-11-01
179,Jenipapo dos Vieiras,17040,2020-10-01
179,Jenipapo dos Vieiras,17040,2020-09-01
179,Jenipapo dos Vieiras,17040,2020-08-01
179,Jenipapo dos Vieiras,17040,2020-07-01
179,Jenipapo dos Vieiras,17040,2020-06-01
179,Jenipapo dos Vieiras,17040,2020-05-01
179,Jenipapo dos Vieiras,17040,2020-04-01
179,Jenipapo dos Vieiras,17040,2020-03-01
179,Jenipapo dos Vieiras,17040,2020-02-01
179,Jenipapo dos Vieiras,17040,2020-01-01
179,Jenipapo dos Vieiras,17040,2019-12-01
179,Jenipapo dos Vieiras,17040,2019-11-01
180,Lago Verde,16314,2021-10-01
180,Lago Verde,16314,2021-09-01
180,Lago Verde,16314,2021-08-01
180,Lago Verde,16314,2021-07-01
180,Lago Verde,16314,2021-06-01
180,Lago Verde,16314,2021-05-01
180,Lago Verde,16314,2021-04-01
180,Lago Verde,16314,2021-03-01
180,Lago Verde,16314,2021-02-01
180,Lago Verde,16314,2021-01-01
180,Lago Verde,16314,2020-12-01
180,Lago Verde,16314,2020-11-01
180,Lago Verde,16314,2020-10-01
180,Lago Verde,16314,2020-09-01
180,Lago Verde,16314,2020-08-01
180,Lago Verde,16314,2020-07-01
180,Lago Verde,16314,2020-06-01
180,Lago Verde,16314,2020-05-01
180,Lago Verde,16314,2020-04-01
180,Lago Verde,16314,2020-03-01
180,Lago Verde,16314,2020-02-01
180,Lago Verde,16314,2020-01-01
180,Lago Verde,16314,2019-12-01
180,Lago Verde,16314,2019-11-01
181,Nina Rodrigues,14642,2021-10-01
181,Nina Rodrigues,14642,2021-09-01
181,Nina Rodrigues,14642,2021-08-01
181,Nina Rodrigues,14642,2021-07-01
181,Nina Rodrigues,14642,2021-06-01
181,Nina Rodrigues,14642,2021-05-01
181,Nina Rodrigues,14642,2021-04-01
181,Nina Rodrigues,14642,2021-03-01
181,Nina Rodrigues,14642,2021-02-01
181,Nina Rodrigues,14642,2021-01-01
181,Nina Rodrigues,14642,2020-12-01
181,Nina Rodrigues,14642,2020-11-01
181,Nina Rodrigues,14642,2020-10-01
181,Nina Rodrigues,14642,2020-09-01
181,Nina Rodrigues,14642,2020-08-01
181,Nina Rodrigues,14642,2020-07-01
181,Nina Rodrigues,14642,2020-06-01
181,Nina Rodrigues,14642,2020-05-01
181,Nina Rodrigues,14642,2020-04-01
181,Nina Rodrigues,14642,2020-03-01
181,Nina Rodrigues,14642,2020-02-01
181,Nina Rodrigues,14642,2020-01-01
181,Nina Rodrigues,14642,2019-12-01
181,Nina Rodrigues,14642,2019-11-01
182,Poção de Pedras,17595,2021-10-01
182,Poção de Pedras,17595,2021-09-01
182,Poção de Pedras,17595,2021-08-01
182,Poção de Pedras,17595,2021-07-01
182,Poção de Pedras,17595,2021-06-01
182,Poção de Pedras,17595,2021-05-01
182,Poção de Pedras,17595,2021-04-01
182,Poção de Pedras,17595,2021-03-01
182,Poção de Pedras,17595,2021-02-01
182,Poção de Pedras,17595,2021-01-01
182,Poção de Pedras,17595,2020-12-01
182,Poção de Pedras,17595,2020-11-01
182,Poção de Pedras,17595,2020-10-01
182,Poção de Pedras,17595,2020-09-01
182,Poção de Pedras,17595,2020-08-01
182,Poção de Pedras,17595,2020-07-01
182,Poção de Pedras,17595,2020-06-01
182,Poção de Pedras,17595,2020-05-01
182,Poção de Pedras,17595,2020-04-01
182,Poção de Pedras,17595,2020-03-01
182,Poção de Pedras,17595,2020-02-01
182,Poção de Pedras,17595,2020-01-01
182,Poção de Pedras,17595,2019-12-01
182,Poção de Pedras,17595,2019-11-01
183,Primeira Cruz,15431,2021-10-01
183,Primeira Cruz,15431,2021-09-01
183,Primeira Cruz,15431,2021-08-01
183,Primeira Cruz,15431,2021-07-01
183,Primeira Cruz,15431,2021-06-01
183,Primeira Cruz,15431,2021-05-01
183,Primeira Cruz,15431,2021-04-01
183,Primeira Cruz,15431,2021-03-01
183,Primeira Cruz,15431,2021-02-01
183,Primeira Cruz,15431,2021-01-01
183,Primeira Cruz,15431,2020-12-01
183,Primeira Cruz,15431,2020-11-01
183,Primeira Cruz,15431,2020-10-01
183,Primeira Cruz,15431,2020-09-01
183,Primeira Cruz,15431,2020-08-01
183,Primeira Cruz,15431,2020-07-01
183,Primeira Cruz,15431,2020-06-01
183,Primeira Cruz,15431,2020-05-01
183,Primeira Cruz,15431,2020-04-01
183,Primeira Cruz,15431,2020-03-01
183,Primeira Cruz,15431,2020-02-01
183,Primeira Cruz,15431,2020-01-01
183,Primeira Cruz,15431,2019-12-01
183,Primeira Cruz,15431,2019-11-01
184,Santo Amaro do Maranhão,16034,2021-10-01
184,Santo Amaro do Maranhão,16034,2021-09-01
184,Santo Amaro do Maranhão,16034,2021-08-01
184,Santo Amaro do Maranhão,16034,2021-07-01
184,Santo Amaro do Maranhão,16034,2021-06-01
184,Santo Amaro do Maranhão,16034,2021-05-01
184,Santo Amaro do Maranhão,16034,2021-04-01
184,Santo Amaro do Maranhão,16034,2021-03-01
184,Santo Amaro do Maranhão,16034,2021-02-01
184,Santo Amaro do Maranhão,16034,2021-01-01
184,Santo Amaro do Maranhão,16034,2020-12-01
184,Santo Amaro do Maranhão,16034,2020-11-01
184,Santo Amaro do Maranhão,16034,2020-10-01
184,Santo Amaro do Maranhão,16034,2020-09-01
184,Santo Amaro do Maranhão,16034,2020-08-01
184,Santo Amaro do Maranhão,16034,2020-07-01
184,Santo Amaro do Maranhão,16034,2020-06-01
184,Santo Amaro do Maranhão,16034,2020-05-01
184,Santo Amaro do Maranhão,16034,2020-04-01
184,Santo Amaro do Maranhão,16034,2020-03-01
184,Santo Amaro do Maranhão,16034,2020-02-01
184,Santo Amaro do Maranhão,16034,2020-01-01
184,Santo Amaro do Maranhão,16034,2019-12-01
184,Santo Amaro do Maranhão,16034,2019-11-01
185,São José dos Basílios,7640,2021-10-01
185,São José dos Basílios,7640,2021-09-01
185,São José dos Basílios,7640,2021-08-01
185,São José dos Basílios,7640,2021-07-01
185,São José dos Basílios,7640,2021-06-01
185,São José dos Basílios,7640,2021-05-01
185,São José dos Basílios,7640,2021-04-01
185,São José dos Basílios,7640,2021-03-01
185,São José dos Basílios,7640,2021-02-01
185,São José dos Basílios,7640,2021-01-01
185,São José dos Basílios,7640,2020-12-01
185,São José dos Basílios,7640,2020-11-01
185,São José dos Basílios,7640,2020-10-01
185,São José dos Basílios,7640,2020-09-01
185,São José dos Basílios,7640,2020-08-01
185,São José dos Basílios,7640,2020-07-01
185,São José dos Basílios,7640,2020-06-01
185,São José dos Basílios,7640,2020-05-01
185,São José dos Basílios,7640,2020-04-01
185,São José dos Basílios,7640,2020-03-01
185,São José dos Basílios,7640,2020-02-01
185,São José dos Basílios,7640,2020-01-01
185,São José dos Basílios,7640,2019-12-01
185,São José dos Basílios,7640,2019-11-01
186,Carolina,24165,2021-10-01
186,Carolina,24165,2021-09-01
186,Carolina,24165,2021-08-01
186,Carolina,24165,2021-07-01
186,Carolina,24165,2021-06-01
186,Carolina,24165,2021-05-01
186,Carolina,24165,2021-04-01
186,Carolina,24165,2021-03-01
186,Carolina,24165,2021-02-01
186,Carolina,24165,2021-01-01
186,Carolina,24165,2020-12-01
186,Carolina,24165,2020-11-01
186,Carolina,24165,2020-10-01
186,Carolina,24165,2020-09-01
186,Carolina,24165,2020-08-01
186,Carolina,24165,2020-07-01
186,Carolina,24165,2020-06-01
186,Carolina,24165,2020-05-01
186,Carolina,24165,2020-04-01
186,Carolina,24165,2020-03-01
186,Carolina,24165,2020-02-01
186,Carolina,24165,2020-01-01
186,Carolina,24165,2019-12-01
186,Carolina,24165,2019-11-01
187,Itaipava do Grajaú,16005,2021-10-01
187,Itaipava do Grajaú,16005,2021-09-01
187,Itaipava do Grajaú,16005,2021-08-01
187,Itaipava do Grajaú,16005,2021-07-01
187,Itaipava do Grajaú,16005,2021-06-01
187,Itaipava do Grajaú,16005,2021-05-01
187,Itaipava do Grajaú,16005,2021-04-01
187,Itaipava do Grajaú,16005,2021-03-01
187,Itaipava do Grajaú,16005,2021-02-01
187,Itaipava do Grajaú,16005,2021-01-01
187,Itaipava do Grajaú,16005,2020-12-01
187,Itaipava do Grajaú,16005,2020-11-01
187,Itaipava do Grajaú,16005,2020-10-01
187,Itaipava do Grajaú,16005,2020-09-01
187,Itaipava do Grajaú,16005,2020-08-01
187,Itaipava do Grajaú,16005,2020-07-01
187,Itaipava do Grajaú,16005,2020-06-01
187,Itaipava do Grajaú,16005,2020-05-01
187,Itaipava do Grajaú,16005,2020-04-01
187,Itaipava do Grajaú,16005,2020-03-01
187,Itaipava do Grajaú,16005,2020-02-01
187,Itaipava do Grajaú,16005,2020-01-01
187,Itaipava do Grajaú,16005,2019-12-01
187,Itaipava do Grajaú,16005,2019-11-01
188,Lagoa Grande do Maranhão,11464,2021-10-01
188,Lagoa Grande do Maranhão,11464,2021-09-01
188,Lagoa Grande do Maranhão,11464,2021-08-01
188,Lagoa Grande do Maranhão,11464,2021-07-01
188,Lagoa Grande do Maranhão,11464,2021-06-01
188,Lagoa Grande do Maranhão,11464,2021-05-01
188,Lagoa Grande do Maranhão,11464,2021-04-01
188,Lagoa Grande do Maranhão,11464,2021-03-01
188,Lagoa Grande do Maranhão,11464,2021-02-01
188,Lagoa Grande do Maranhão,11464,2021-01-01
188,Lagoa Grande do Maranhão,11464,2020-12-01
188,Lagoa Grande do Maranhão,11464,2020-11-01
188,Lagoa Grande do Maranhão,11464,2020-10-01
188,Lagoa Grande do Maranhão,11464,2020-09-01
188,Lagoa Grande do Maranhão,11464,2020-08-01
188,Lagoa Grande do Maranhão,11464,2020-07-01
188,Lagoa Grande do Maranhão,11464,2020-06-01
188,Lagoa Grande do Maranhão,11464,2020-05-01
188,Lagoa Grande do Maranhão,11464,2020-04-01
188,Lagoa Grande do Maranhão,11464,2020-03-01
188,Lagoa Grande do Maranhão,11464,2020-02-01
188,Lagoa Grande do Maranhão,11464,2020-01-01
188,Lagoa Grande do Maranhão,11464,2019-12-01
188,Lagoa Grande do Maranhão,11464,2019-11-01
189,São Domingos do Azeitão,7420,2021-10-01
189,São Domingos do Azeitão,7420,2021-09-01
189,São Domingos do Azeitão,7420,2021-08-01
189,São Domingos do Azeitão,7420,2021-07-01
189,São Domingos do Azeitão,7420,2021-06-01
189,São Domingos do Azeitão,7420,2021-05-01
189,São Domingos do Azeitão,7420,2021-04-01
189,São Domingos do Azeitão,7420,2021-03-01
189,São Domingos do Azeitão,7420,2021-02-01
189,São Domingos do Azeitão,7420,2021-01-01
189,São Domingos do Azeitão,7420,2020-12-01
189,São Domingos do Azeitão,7420,2020-11-01
189,São Domingos do Azeitão,7420,2020-10-01
189,São Domingos do Azeitão,7420,2020-09-01
189,São Domingos do Azeitão,7420,2020-08-01
189,São Domingos do Azeitão,7420,2020-07-01
189,São Domingos do Azeitão,7420,2020-06-01
189,São Domingos do Azeitão,7420,2020-05-01
189,São Domingos do Azeitão,7420,2020-04-01
189,São Domingos do Azeitão,7420,2020-03-01
189,São Domingos do Azeitão,7420,2020-02-01
189,São Domingos do Azeitão,7420,2020-01-01
189,São Domingos do Azeitão,7420,2019-12-01
189,São Domingos do Azeitão,7420,2019-11-01
190,Igarapé Grande,11387,2021-10-01
190,Igarapé Grande,11387,2021-09-01
190,Igarapé Grande,11387,2021-08-01
190,Igarapé Grande,11387,2021-07-01
190,Igarapé Grande,11387,2021-06-01
190,Igarapé Grande,11387,2021-05-01
190,Igarapé Grande,11387,2021-04-01
190,Igarapé Grande,11387,2021-03-01
190,Igarapé Grande,11387,2021-02-01
190,Igarapé Grande,11387,2021-01-01
190,Igarapé Grande,11387,2020-12-01
190,Igarapé Grande,11387,2020-11-01
190,Igarapé Grande,11387,2020-10-01
190,Igarapé Grande,11387,2020-09-01
190,Igarapé Grande,11387,2020-08-01
190,Igarapé Grande,11387,2020-07-01
190,Igarapé Grande,11387,2020-06-01
190,Igarapé Grande,11387,2020-05-01
190,Igarapé Grande,11387,2020-04-01
190,Igarapé Grande,11387,2020-03-01
190,Igarapé Grande,11387,2020-02-01
190,Igarapé Grande,11387,2020-01-01
190,Igarapé Grande,11387,2019-12-01
190,Igarapé Grande,11387,2019-11-01
191,Lago do Junco,10869,2021-10-01
191,Lago do Junco,10869,2021-09-01
191,Lago do Junco,10869,2021-08-01
191,Lago do Junco,10869,2021-07-01
191,Lago do Junco,10869,2021-06-01
191,Lago do Junco,10869,2021-05-01
191,Lago do Junco,10869,2021-04-01
191,Lago do Junco,10869,2021-03-01
191,Lago do Junco,10869,2021-02-01
191,Lago do Junco,10869,2021-01-01
191,Lago do Junco,10869,2020-12-01
191,Lago do Junco,10869,2020-11-01
